Timestamp,CameraID,CameraName,ObjectID,EventType,LineCount,PosX,PosY,Counted,AnomalyDetected,AnomalyType
2025-07-24 14:55:22,101,Camera 1,30,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:23,101,Camera 1,30,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:23,101,Camera 1,30,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:24,101,Camera 1,32,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:24,101,Camera 1,32,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:32,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:32,101,Camera 1,34,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:33,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:33,101,Camera 1,34,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:33,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:33,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:33,101,Camera 1,35,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:34,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:34,101,Camera 1,35,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:34,101,Camera 1,30,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:34,101,Camera 1,30,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:43,101,Camera 1,35,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:43,101,Camera 1,36,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:43,101,Camera 1,37,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:43,101,Camera 1,35,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:44,101,Camera 1,36,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:44,101,Camera 1,37,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:44,101,Camera 1,35,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:44,101,Camera 1,35,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:45,101,Camera 1,35,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:53,101,Camera 1,38,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:54,101,Camera 1,38,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:54,101,Camera 1,38,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:54,101,Camera 1,40,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:54,101,Camera 1,38,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:54,101,Camera 1,40,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:55,101,Camera 1,38,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:55,101,Camera 1,38,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:56,101,Camera 1,38,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:35,101,Camera 1,3,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:44,101,Camera 1,5,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:45,101,Camera 1,5,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:45,101,Camera 1,3,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:45,101,Camera 1,3,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:45,101,Camera 1,3,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:54,101,Camera 1,8,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:54,101,Camera 1,9,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:55,101,Camera 1,8,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:55,101,Camera 1,9,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:55,101,Camera 1,8,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:55,101,Camera 1,3,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:55,101,Camera 1,8,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:56,101,Camera 1,8,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:02:56,101,Camera 1,8,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:06,101,Camera 1,11,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:06,101,Camera 1,3,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:07,101,Camera 1,3,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:28,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:28,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:28,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:28,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:29,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:29,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:29,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:30,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:30,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:30,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:39,101,Camera 1,2,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:39,101,Camera 1,2,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:39,101,Camera 1,4,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:40,101,Camera 1,2,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:40,101,Camera 1,4,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:47,101,Camera 1,4,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:47,101,Camera 1,5,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:47,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:47,101,Camera 1,4,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:48,101,Camera 1,5,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:48,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:48,101,Camera 1,2,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:48,101,Camera 1,2,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:49,101,Camera 1,2,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:57,101,Camera 1,2,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:58,101,Camera 1,8,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:58,101,Camera 1,2,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:58,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:59,101,Camera 1,9,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:59,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:59,101,Camera 1,9,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:59,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:59,101,Camera 1,9,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:03:59,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:09,101,Camera 1,11,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:09,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:09,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:10,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:19,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:19,101,Camera 1,14,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:19,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:19,101,Camera 1,14,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:19,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:20,101,Camera 1,15,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:20,101,Camera 1,16,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:20,101,Camera 1,15,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:20,101,Camera 1,16,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:29,101,Camera 1,17,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:30,101,Camera 1,17,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:30,101,Camera 1,16,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:30,101,Camera 1,16,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:31,101,Camera 1,16,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:31,101,Camera 1,16,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:40,101,Camera 1,20,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:40,101,Camera 1,21,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:40,101,Camera 1,20,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:40,101,Camera 1,21,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:41,101,Camera 1,22,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:41,101,Camera 1,22,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:51,101,Camera 1,24,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:51,101,Camera 1,24,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:52,101,Camera 1,21,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:04:52,101,Camera 1,21,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:00,101,Camera 1,27,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:00,101,Camera 1,27,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:00,101,Camera 1,29,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:01,101,Camera 1,27,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:01,101,Camera 1,29,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:01,101,Camera 1,27,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:01,101,Camera 1,29,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:02,101,Camera 1,27,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:02,101,Camera 1,29,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:02,101,Camera 1,21,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:02,101,Camera 1,21,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:03,101,Camera 1,21,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:12,101,Camera 1,30,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:12,101,Camera 1,30,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:13,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:13,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:21,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:22,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:22,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:22,101,Camera 1,35,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:22,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:22,101,Camera 1,35,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:23,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:23,101,Camera 1,35,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:23,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:24,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:24,101,Camera 1,33,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:33,101,Camera 1,37,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:33,101,Camera 1,37,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:33,101,Camera 1,39,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:33,101,Camera 1,37,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:34,101,Camera 1,37,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:34,101,Camera 1,37,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:42,101,Camera 1,40,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:42,101,Camera 1,41,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:42,101,Camera 1,40,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:42,101,Camera 1,41,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:43,101,Camera 1,40,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:43,101,Camera 1,41,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:43,101,Camera 1,40,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:43,101,Camera 1,41,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:43,101,Camera 1,40,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:43,101,Camera 1,41,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:44,101,Camera 1,40,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:44,101,Camera 1,40,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:44,101,Camera 1,40,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:53,101,Camera 1,42,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:53,101,Camera 1,43,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:54,101,Camera 1,42,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:54,101,Camera 1,43,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:54,101,Camera 1,43,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:54,101,Camera 1,43,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:54,101,Camera 1,43,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:05:55,101,Camera 1,43,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:03,101,Camera 1,45,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:03,101,Camera 1,45,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:04,101,Camera 1,45,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:04,101,Camera 1,46,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:04,101,Camera 1,45,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:04,101,Camera 1,46,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:04,101,Camera 1,45,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:04,101,Camera 1,46,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:05,101,Camera 1,45,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:05,101,Camera 1,45,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:05,101,Camera 1,47,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:05,101,Camera 1,45,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:05,101,Camera 1,47,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:06,101,Camera 1,48,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:14,101,Camera 1,49,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:15,101,Camera 1,50,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:15,101,Camera 1,50,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:16,101,Camera 1,50,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:16,101,Camera 1,51,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:16,101,Camera 1,51,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:24,101,Camera 1,52,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:24,101,Camera 1,53,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:24,101,Camera 1,52,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:24,101,Camera 1,53,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:25,101,Camera 1,52,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:25,101,Camera 1,53,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:25,101,Camera 1,52,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:25,101,Camera 1,53,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:25,101,Camera 1,52,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:25,101,Camera 1,53,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:26,101,Camera 1,52,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:26,101,Camera 1,52,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:26,101,Camera 1,52,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:35,101,Camera 1,56,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:36,101,Camera 1,56,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:36,101,Camera 1,56,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:36,101,Camera 1,56,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:37,101,Camera 1,56,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:37,101,Camera 1,56,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:45,101,Camera 1,57,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:45,101,Camera 1,58,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:46,101,Camera 1,57,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:46,101,Camera 1,58,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:46,101,Camera 1,57,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:46,101,Camera 1,58,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:46,101,Camera 1,57,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:46,101,Camera 1,58,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:46,101,Camera 1,57,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:46,101,Camera 1,58,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:47,101,Camera 1,57,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:47,101,Camera 1,57,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:47,101,Camera 1,57,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:57,101,Camera 1,59,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:57,101,Camera 1,60,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:57,101,Camera 1,59,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:57,101,Camera 1,60,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:57,101,Camera 1,60,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:57,101,Camera 1,60,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:06:58,101,Camera 1,60,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:06,101,Camera 1,62,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:06,101,Camera 1,62,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:06,101,Camera 1,63,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:07,101,Camera 1,62,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:07,101,Camera 1,63,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:07,101,Camera 1,62,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:07,101,Camera 1,63,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:07,101,Camera 1,62,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:07,101,Camera 1,63,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:08,101,Camera 1,62,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:08,101,Camera 1,63,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:08,101,Camera 1,62,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:08,101,Camera 1,63,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:08,101,Camera 1,62,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:08,101,Camera 1,62,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:09,101,Camera 1,62,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:18,101,Camera 1,64,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:18,101,Camera 1,64,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:19,101,Camera 1,66,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:19,101,Camera 1,66,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:27,101,Camera 1,67,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:27,101,Camera 1,67,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:27,101,Camera 1,68,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:28,101,Camera 1,67,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:28,101,Camera 1,68,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:28,101,Camera 1,67,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:28,101,Camera 1,68,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:28,101,Camera 1,67,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:28,101,Camera 1,68,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:29,101,Camera 1,67,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:29,101,Camera 1,68,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:29,101,Camera 1,67,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:29,101,Camera 1,67,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:30,101,Camera 1,67,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:38,101,Camera 1,70,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:39,101,Camera 1,70,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:39,101,Camera 1,71,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:39,101,Camera 1,72,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:39,101,Camera 1,71,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 15:07:39,101,Camera 1,71,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
